139,120,121,120,121,104,105,168,169,169,169,169,169,169,170,56,57,168,169,169,169,169,169,169,169,169,169,170,87,87
155,-1,-1,-1,-1,120,121,-1,-1,-1,-1,181,-1,181,-1,72,73,-1,-1,181,-1,-1,-1,-1,180,-1,-1,-1,103,103
155,80,83,83,-1,-1,-1,-1,-1,-1,-1,197,-1,197,-1,88,89,-1,-1,197,-1,-1,-1,-1,196,-1,-1,-1,103,103
155,161,162,163,-1,-1,-1,-1,-1,-1,-1,196,-1,213,-1,104,105,-1,-1,213,-1,-1,-1,-1,196,-1,-1,-1,103,103
155,180,-1,134,-1,-1,-1,-1,-1,-1,-1,196,-1,-1,-1,120,121,-1,-1,-1,-1,-1,-1,-1,196,-1,-1,-1,103,103
155,196,-1,150,-1,-1,83,113,83,83,-1,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,-1,-1,-1,103,103
155,212,-1,-1,-1,-1,176,177,178,179,-1,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,181,-1,135,-1,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,197,-1,151,-1,-1,83,82,83,83,83,83,83,83,82,83,83,83,-1,-1,198,199,103,103
155,-1,-1,-1,-1,-1,-1,196,-1,-1,-1,-1,176,177,178,178,178,178,178,178,178,177,178,179,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,196,-1,-1,-1,-1,181,-1,135,132,-1,181,133,-1,181,-1,135,-1,-1,-1,-1,-1,103,103
155,32,33,34,-1,-1,-1,196,-1,-1,-1,-1,197,-1,151,148,-1,197,149,-1,197,-1,151,-1,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,212,-1,-1,-1,-1,212,-1,-1,164,-1,196,-1,-1,196,-1,-1,-1,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,-1,-1,196,-1,-1,-1,-1,-1,198,199,103,103
155,-1,-1,-1,-1,209,210,211,-1,-1,-1,-1,-1,-1,113,-1,-1,196,-1,-1,196,139,-1,-1,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,225,226,227,-1,-1,-1,-1,-1,-1,139,-1,-1,212,-1,-1,196,155,-1,-1,-1,-1,-1,-1,103,103
155,70,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,-1,-1,-1,-1,-1,196,155,-1,-1,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,-1,-1,-1,-1,-1,196,155,-1,-1,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,-1,-1,-1,113,-1,196,155,-1,-1,-1,-1,-1,-1,103,103
155,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,-1,-1,-1,139,-1,196,155,-1,-1,-1,-1,198,199,103,103
142,138,83,83,83,115,83,83,83,82,83,187,-1,-1,155,-1,-1,-1,155,-1,196,155,-1,-1,-1,-1,-1,-1,103,103
153,174,185,185,185,185,185,185,185,185,185,185,186,-1,155,-1,-1,-1,155,-1,196,155,99,99,-1,-1,-1,-1,103,103
190,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,-1,-1,-1,155,-1,212,220,185,185,186,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220,186,-1,-1,155,-1,-1,155,-1,132,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,135,-1,-1,155,-1,-1,155,-1,148,-1,-1,198,199,103,103
155,-1,-1,-1,-1,-1,-1,-1,-1,84,-1,-1,-1,-1,155,151,-1,-1,155,-1,-1,155,-1,164,-1,-1,-1,-1,103,103
155,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,155,-1,-1,-1,155,-1,-1,155,-1,-1,-1,-1,-1,-1,103,103
155,96,83,83,-1,-1,-1,-1,-1,116,114,-1,-1,-1,155,-1,-1,-1,155,-1,-1,155,-1,-1,-1,-1,-1,-1,103,103
155,204,205,206,-1,-1,187,-1,-1,204,205,206,-1,-1,155,-1,-1,-1,155,-1,-1,155,-1,-1,-1,-1,-1,-1,103,103
155,220,221,222,-1,-1,-1,-1,-1,220,221,222,-1,-1,155,32,33,34,155,67,67,155,193,194,195,-1,-1,-1,103,103
171,220,221,222,-1,-1,-1,-1,-1,220,221,222,-1,-1,155,-1,-1,-1,155,-1,-1,155,-1,-1,-1,-1,-1,-1,119,119
